"id","price","sent","cond","year","built","lat","lon","sq.m.h","sq.m.block","sq.m.pool","reno","bedrooms","bathrooms","environ"
32,0.405011095429005,0,0.33,4,4,0.562359143948501,0.318358576508482,NA,889,39,0,4,3,1
34,0.0755160464993138,0,-0.893,9,9,0.726628685115895,0.346362435463903,222,425,41,0,3,2,1
36,0.935749569733644,1,-1.09,10,3,-3.16571025756936,-4.0535048745615,276,2448,22,1,3,2,3
37,-0.245324099391978,0,1.858,NA,1,0.8758946954825,0.154655750534139,132,478,0,0,3,2,1
38,-0.335431368161721,0,-1.156,4,10,-0.174145356222539,0.144733869886779,165,172,0,0,3,2,1
39,-0.500117691159018,0,-0.242,9,5,-0.27707643550646,0.311315091703038,202,826,0,0,4,2,1
40,1.5574833295745,0,-0.285,4,10,0.912056712817348,0.311096799891584,328,553,44,NA,5,4,1
41,1.19076787901112,0,-0.449,11,8,0.158588101672732,0.524291062593805,430,1389,81,0,5,4,0
42,-0.319461872150546,0,0.046,10,9,-0.0117698843115777,0.274532504591791,240,603,36,0,3,2,3
43,1.1541025333476,0,0.656,1,4,0.173474633385597,0.268885438915223,179,844,43,0,2,2,1
44,-0.823596262426823,0,0.943,12,5,0.278984172173866,0.495473068704979,174,1112,62,0,3,2,2
46,1.14044834646641,0,-1.209,1,10,0.410903259192547,0.162357093136726,164,169,0,0,4,2,1
47,-0.686443865729758,0,0.072,11,6,-0.130253234395801,0.297191993487726,238,1070,63,NA,4,3,2
48,-0.224235872343995,0,-0.549,9,7,-0.340807053643096,0.248577172437785,195,873,78,0,4,2,1
53,-1.86737469631326,0,0.562,11,2,-0.93346137275034,0.226520699236519,106,433,0,0,3,1,1
57,0.94262549652941,1,1.501,9,6,1.0575301956268,0.196581828574943,253,995,47,0,3,3,0
58,-1.32174831904238,0,1.467,9,2,-0.0300424249872405,0.152281267569136,99,554,0,0,3,2,1
60,-0.13886740146268,0,0.007,4,10,-0.0857044732083452,0.149793942983272,207,600,10,0,4,3,1
62,0.945441918114766,1,-0.832,12,6,0.273177384727491,0.322877163019758,312,1524,72,0,6,3,1
64,-0.309966533269195,0,0.797,11,3,0.93892254846948,0.114413286822679,225,825,0,0,2,2,0
65,1.45496779043532,1,-1.351,4,NA,0.134000856916173,0.265446237564476,388,764,69,0,5,4,0
66,-1.81423671982093,0,-0.191,12,6,-0.416503025609705,0.272929382705367,130,714,0,0,3,2,1
67,0.727281601820666,1,-0.729,7,9,0.930852840147538,0.399194150650493,202,663,54,0,1,2,1
68,0.19864986391968,0,0.036,10,8,0.36338491079371,0.384869957696686,307,769,63,0,3,2,1
69,0.697484912932015,0,1.335,2,1,0.445444204188845,0.157186605804349,155,160,0,0,2,2,1
70,1.36551592304315,0,-0.68,2,5,0.64893929660583,0.3175147428181,262,1641,42,0,3,2,1
71,-0.510838891277901,0,-0.312,7,9,0.770697063513021,0.315190149073032,93,121,23,0,2,2,1
72,1.30220770387749,1,-0.99,5,5,-3.16585796729375,-4.05356692584137,194,992,41,0,3,2,2
73,0.854407699642495,0,1.396,9,5,0.839140618727485,0.244682225842156,212,870,52,0,4,NA,1
75,-0.0398956653498144,0,-1.319,9,9,0.7739384145063,0.392145153981667,157,269,44,NA,3,2,1
77,0.784619501097869,0,-1.058,1,10,0.387287732982886,0.155687940674268,174,179,0,0,1,3,0
79,-0.160803076429038,0,-0.648,6,8,-0.2124083868794,0.356539098758648,185,7502,44,0,4,2,1
80,-1.15875676201567,0,0.771,11,7,0.942497905322314,0.228030221567001,116,674,32,0,3,2,1
81,-0.179551981102424,1,0.752,9,4,-1.29473682551047,0.406288874524252,116,2637,0,0,3,1,1
82,1.96376391700838,1,0.106,9,10,0.361508994488047,0.0876660591630599,462,596,54,0,3,2,1
83,-0.449157396542847,0,2.639,11,2,0.801781451190329,0.162413566389085,232,602,0,0,6,3,0
84,0.386551306922304,0,-0.536,4,8,-0.696401150543039,0.406489818464597,335,666,68,0,5,3,1
85,2.14474704246448,1,2.276,8,6,0.419274341559608,0.176941949704947,305,657,0,0,3,2,2
87,2.65753637572825,1,-1.165,10,8,1.16068084695851,0.110091789672121,705,3004,93,0,NA,6,1
88,0.185114814487621,0,2.614,4,4,1.18841669077553,0.125367079302574,192,677,0,1,4,3,1
89,-0.968891281821387,0,-0.868,12,7,0.0161230540185475,0.27912927788058,185,623,61,0,NA,2,2
90,2.61869458856424,0,-1.024,4,3,-3.16584624454016,-4.05335607528792,194,849,38,1,3,2,1
91,1.848150103402,0,0.806,1,4,0.361380899280473,0.317092380570535,183,722,0,0,4,2,0
93,-0.561648029216422,0,-0.142,9,2,-3.16579515576519,-4.05347248678718,72,440,0,0,3,1,1
94,-0.466297858106842,0,-1.197,8,2,0.147594952852406,0.109802316145644,101,580,0,0,4,1,1
98,-0.238549332880815,0,-0.611,4,6,0.959538197558841,0.472892451739788,101,7932,0,1,2,2,1
99,-0.858907065076239,0,0.091,10,1,0.283163298876752,0.0998863757999308,84,528,0,0,2,1,1
100,0.529462193836907,0,-0.306,9,9,0.20060618463707,0.420921361063064,218,312,44,0,3,2,1
101,0.00380773470436057,0,-0.113,3,5,-0.243828848080739,0.295407747878373,174,777,43,0,3,2,2
102,-1.0706218889362,0,-0.846,10,10,-0.231960115543611,0.132713322692356,237,658,46,0,4,3,1
103,0.842498087293413,1,2.453,10,4,0.282586858480954,0.286341128624947,349,930,0,0,5,4,1
104,1.8145561058879,1,-1.284,NA,9,0.131061406526491,0.359086951131872,450,774,54,0,5,4,1
105,1.54590318590433,1,0.308,5,6,0.315613920337668,0.361704325672962,426,3281,NA,0,4,3,1
106,-0.59413015170658,0,0.881,12,3,0.305230237714217,0.236247751236863,205,652,50,0,5,1,2
108,0.620144601868583,0,2.297,2,3,0.0817296710219149,0.10930133880178,117,691,20,0,2,2,1
109,0.113225853234477,1,0.591,4,5,-0.143884274710234,0.248287205044999,216,1236,40,0,3,3,1
110,0.820022736524656,0,0.889,5,1,0.580266983571721,0.107940353510265,187,340,0,0,3,2,2
111,-1.02171640432172,0,-0.025,12,7,-0.545140544375156,0.23854839711536,200,962,61,0,3,2,1
114,0.361364141080919,1,-1.35,12,8,1.22359290493274,0.0959250367038662,347,457,29,0,4,3,1
115,5.99957599290233,1,-1.175,1,4,0.493523049676468,0.223140572184672,664,3592,75,0,6,5,1
117,-1.66989869951617,0,-0.13,10,6,-1.04778592298076,0.2079435372071,94,728,32,0,3,1,1
118,0.0776195423618912,0,-0.191,4,10,-1.12098809399315,0.255972768339839,268,524,37,0,4,2,1
119,-0.496859737348901,0,1.268,2,4,-1.03390083117788,0.203687483553995,115,1043,0,0,4,1,2
121,-0.289838446948223,0,1.343,3,3,-0.792954766303668,0.127670893776607,136,2248,0,0,2,2,1
123,-0.101857425154285,1,1.401,3,5,-0.525886325972307,0.232446558055594,212,946,0,0,4,2,1
124,-0.0829208245495654,0,-1.392,4,9,0.154845953464451,0.111053855552047,144,175,0,0,2,2,2
126,-1.89339844352214,0,-0.217,11,4,-0.393912514465535,NA,96,479,0,0,3,1,1
127,-0.505020246736339,0,-1.126,10,5,-3.16577822948112,-4.05340388919612,97,959,61,0,3,1,1
128,1.15888475683405,1,0.991,4,3,0.753395145511012,0.117494781742509,206,507,0,1,3,2,1
129,1.33481452917961,0,-1.226,1,10,0.630309775604596,0.145922913064011,120,125,0,0,3,2,1
131,-1.29089520568735,0,-0.923,5,7,-0.653669334527305,0.383440311993699,123,968,53,0,3,2,1
134,1.22888233123652,1,2.684,4,5,0.368263577241269,NA,305,867,36,0,6,3,2
136,0.164816887292939,1,0.865,12,1,-3.16586000461257,-4.05331751595987,171,1745,0,0,4,1,2
137,-1.88017635535345,0,1.104,6,2,-0.0687763723086716,0.245962770787772,149,455,0,0,3,1,1
141,-0.535801689443424,0,0.007,2,5,-0.964191008655001,0.253208134255052,166,1397,0,0,3,1,1
142,-1.50755631836406,0,-0.156,10,2,0.020806291274565,0.102425862567822,71,488,NA,0,2,1,1
143,3.17955297082411,1,-1.32,9,8,0.544336231806212,0.36025039272081,561,3770,NA,0,5,5,1
144,0.868740059425314,0,-0.122,9,6,0.666195243529853,0.105908786478701,216,496,60,0,3,3,1
145,-0.443745046994066,0,-0.018,2,6,-0.564913096630226,0.148476804371867,118,243,0,0,2,2,1
146,-1.06058970662021,0,0.453,9,4,-0.809647241628981,NA,78,800,0,1,2,1,2
147,0.00116765492105336,0,1.577,5,2,0.798523679798034,0.0929125049839091,158,435,0,0,3,2,1
148,-0.285643838432151,0,1.511,8,2,0.141901521173929,0.108477890718832,117,621,0,0,2,1,1
150,0.59505075247302,0,-0.832,1,10,-0.665308771397822,0.268414104945698,294,515,39,0,4,4,1
151,1.20011082629245,1,-0.056,9,3,0.782241703856436,0.188776784736688,257,754,0,0,3,3,1
152,2.56179995832646,1,0.092,9,4,-3.16583153695222,-4.05344218662342,249,1004,60,0,4,3,2
153,-1.19269237378981,0,1.236,11,1,1.15739269581395,0.18381035325296,148,649,0,0,4,2,1
156,-0.415849954856164,0,-0.299,10,9,0.782664647664721,0.388824406319969,190,536,39,0,3,2,1
157,0.241418453071597,0,-0.445,4,3,-3.16577534280565,-4.05334411775349,89,703,36,0,2,1,1
159,2.89722951911366,0,0.7,1,4,0.585267564237853,0.223914814643807,344,1287,64,1,5,2,1
160,-1.55518766077308,0,0.215,10,6,-0.920775934403399,0.0971009032255661,122,659,36,0,3,2,1
161,-0.22432426496166,0,0.117,2,4,-0.643506335791894,0.269832997536112,208,1971,0,0,3,2,1
165,-0.351827184072542,0,0.069,10,7,0.292922258027541,0.409029405994165,197,494,52,0,3,2,1
169,-1.10491787995347,0,1.182,7,6,-0.587590780599757,0.263894854203275,96,719,31,0,2,1,1
170,0.9173733065402,1,0.013,6,7,0.415123719372201,0.349142943597861,227,3060,46,0,4,3,1
171,-0.680263303376167,0,2.078,12,1,0.757390375234013,0.169161301428674,245,365,0,0,4,3,1
172,0.793084527414616,1,1.826,11,2,0.616245150638709,0.0799149067751665,221,369,0,0,3,3,2
174,-0.00703406106964814,0,0.276,9,7,-0.56722694958627,0.385943523265667,237,857,61,0,NA,2,1
175,-0.314299068941296,0,1.541,2,3,-1.0120400854584,0.127165731565671,160,1355,0,0,4,1,3
178,0.634134764738877,0,1.308,1,6,-0.140767083246747,0.619452016467338,243,1540,0,NA,3,3,3
179,-0.0605724297995587,0,-0.718,9,9,-0.458115315326737,0.245748055754678,305,NA,49,1,5,2,1
180,0.541751120983154,0,-0.922,8,2,0.790365325009423,0.152691358159783,197,395,0,0,3,1,2
182,0.419110515524238,0,1.356,3,3,-0.0324437376001204,0.108648274288195,223,687,0,0,4,2,1
184,0.677158185342834,0,-1.037,11,7,0.769566124069634,0.371313281515026,350,2563,80,0,4,2,1
186,0.558102585034488,0,1.341,1,1,0.355881037971844,0.156225161821919,82,546,0,0,1,1,1
187,0.294187108725498,0,-0.436,3,1,0.161725965883045,0.087898203676984,62,556,0,1,2,NA,1
188,0.0686553735679748,0,1.276,2,7,-0.982670419804113,0.122856774260091,184,778,48,1,4,2,1
189,0.603456452228769,0,0.121,1,NA,-0.480350554567301,0.447134467682246,164,1513,0,0,4,1,1
191,-0.771960455285346,0,0.495,5,2,-3.1657367885133,-4.05351280123604,84,1998,0,0,1,1,1
192,1.40203576188781,0,-0.927,2,6,0.61187963886319,0.120149402759977,170,326,0,0,2,3,2
194,0.880985848798701,1,-0.239,2,9,-0.741226297775918,0.139563319637974,289,597,46,0,2,2,2
195,0.221215562092539,0,-0.516,2,3,0.0149784183518831,0.217486131667654,107,583,0,0,4,2,1
196,3.65863649475867,1,0.127,2,7,-0.129392829532646,0.653084873340255,734,82316,0,0,5,5,1
197,1.17867768131564,1,-0.881,4,7,-0.770676468155632,0.382250135736218,311,1430,0,0,3,2,1
198,-1.17077188716789,0,-1.201,11,7,-1.11088822161122,0.232615940436737,185,759,43,0,2,2,1
199,0.100340456651892,0,1.263,4,5,0.307974383066746,0.313714312086399,189,1345,43,0,4,2,4
200,1.09929445114121,0,-0.596,3,7,1.18740018814526,0.392854677324412,384,5511,74,0,3,2,1
201,0.678193070881642,0,-0.19,2,10,-0.646149405832641,0.383214541188251,248,564,45,0,4,3,0
203,0.607351160178587,1,0.971,8,2,0.0271712399614998,0.204526092037972,218,609,0,0,2,2,1
204,-0.496872478893574,0,1.31,10,5,0.056397140678415,0.376934006908505,207,1472,0,0,3,3,1
205,2.76355296573146,1,-0.283,5,10,0.502203983384862,0.358515115622175,399,416,0,0,3,3,1
207,1.94779863421266,0,-0.114,1,5,0.648955439514247,0.322550719756799,191,924,45,0,4,2,1
208,-0.00907729725206425,0,0.707,9,3,-0.532782076414316,0.233628004734792,276,1276,0,0,7,2,1
209,-1.04812810291045,0,-1.326,9,4,-3.16583979044258,-4.05339502742023,142,489,0,0,2,1,1
210,1.0966103544749,0,-0.932,4,6,0.737813721160345,0.301367708724762,294,752,46,0,4,2,1
211,-2.01640030934724,0,0.5,12,3,-0.202865965928474,0.182557175794139,99,970,0,0,4,1,1
212,-0.343039919349621,0,-0.517,9,9,0.19825692710588,0.418051379824118,184,523,40,0,5,2,1
213,-0.892656774724656,0,-1.305,10,4,0.992367576514601,0.266701423524132,133,902,28,0,4,2,1
214,-0.475691236063041,0,-0.735,8,6,-0.438039439679618,0.273610875697017,198,581,23,0,5,3,1
215,0.438986318243775,0,-1.071,8,9,-0.688655282163266,NA,290,704,58,0,3,2,1
216,0.473821002363028,0,2.604,8,3,1.15393085920519,0.195095601689846,211,996,9,0,3,2,2
219,-0.461184830084876,0,1.311,7,5,1.0065112664692,0.25701882001414,138,793,0,1,3,2,3
220,-1.00411845407696,0,-1.204,12,7,-0.880083454440435,0.325778390933082,199,5925,68,0,3,2,1
221,-0.885776740655512,1,-1.367,8,2,-0.345474697535377,0.186608451103662,128,1354,0,1,3,2,4
224,0.572100592745036,0,-0.786,3,8,0.442575728266978,0.403139451271267,142,535,39,0,2,2,1
225,-0.786996986638836,0,-0.884,10,9,-0.7118324463936,0.394234240072758,192,596,44,0,5,NA,1
226,0.89274362472542,1,-1.251,10,8,0.142498399522319,0.525106642428107,354,851,79,0,5,4,1
227,0.295966596447917,1,-1.236,9,4,-0.0700249822783583,0.225664532964911,185,549,0,0,3,2,1
230,-1.51378266814311,0,-1.37,12,5,1.06348509650718,0.335155795149437,151,1280,0,0,4,2,2
231,-0.956536057044525,0,0.785,9,4,-0.544329093414183,0.154966562188588,112,1314,27,0,3,1,1
232,-1.50509853821754,1,-0.299,11,5,-0.590881681732051,0.18547727530263,167,746,0,0,3,1,NA
234,1.26046992660521,1,-0.354,9,9,0.0450836107626197,0.244056338790797,363,508,41,0,4,NA,3
235,0.631921986705754,1,-0.491,9,2,0.980835234299802,0.180365367841932,205,1538,0,0,3,2,0
236,0.407699363487409,1,-0.076,9,5,0.358161171503905,0.320462849053183,240,955,0,0,3,3,1
237,-1.04989065122468,0,-0.086,9,NA,-0.87671129909794,0.411165545386753,244,726,0,0,3,3,3
241,0.135989863299263,0,-0.595,9,7,1.00568239253694,0.274793184841976,200,745,NA,0,4,2,1
243,1.1789788521242,0,-0.765,1,10,-0.660787155585571,0.396187779384431,244,330,41,0,5,3,1
244,1.61668889638784,1,-0.024,4,9,0.427528146670452,0.17791066249893,247,NA,0,0,4,3,3
245,-0.35765404567148,0,-0.391,5,5,1.22457203842536,0.243868659569557,186,980,42,0,2,2,2
246,0.207332792234169,0,-0.216,10,6,NA,0.412290475641873,279,31533,0,1,3,3,1
247,1.04677568188491,1,0.849,4,6,0.564907797475096,0.460063194618781,282,11535,59,0,NA,3,1
248,-0.422820432262518,0,-1.087,10,8,-0.693720868207684,0.288635809303776,285,541,49,0,5,2,1
249,-0.0983979388371638,1,-0.507,10,9,-0.813394345290442,0.383466959159934,NA,1330,72,0,4,3,1
250,-0.388921416449775,0,1.138,6,2,0.824593118433255,0.106736283738941,89,481,0,0,2,1,1
251,-0.42348681497729,0,0.098,12,8,0.450976169952242,0.402922039275942,282,628,43,0,4,2,2
252,-0.218520126896192,0,2.59,11,1,0.754372762599291,0.138090108476943,105,342,0,0,3,2,NA
253,0.0599483168858039,0,0.577,1,3,-0.888598328397946,0.236426416916275,184,870,0,0,4,2,1
254,0.88581733951525,1,-0.2,NA,8,-0.239983541595309,0.316624189700447,372,540,63,0,4,4,1
255,1.25613622021683,0,0.628,1,1,0.342936608081829,0.156147672646783,234,388,0,0,3,2,1
256,0.0638052573425659,0,-0.201,1,10,0.0964506140871839,0.143853755714299,96,101,0,0,3,2,1
257,0.434657615549023,1,1.129,3,6,-0.897570618622554,0.379731536940334,257,2652,100,0,3,2,2
258,-0.538403332078385,0,-0.485,4,2,-3.16578104495119,-4.05348254660004,140,713,0,1,2,2,1
259,-2.55463780027695,0,-1.356,6,3,-0.0358480274640605,0.16391308205649,109,639,24,0,2,1,1
260,1.61126295214311,1,2.61,10,1,0.307865279155675,0.181411462070748,354,651,0,0,3,NA,1
261,0.949912040608126,0,0.132,5,8,0.270308760419627,0.317727306815143,265,1789,70,NA,4,2,1
263,-0.278403287473219,0,-0.107,4,1,0.119018409489909,0.127110080537611,114,383,0,0,2,1,1
264,1.36697718897425,0,-0.888,1,5,0.344728735763101,0.319626149707381,241,879,0,0,3,2,1
265,-1.39754676000866,0,0.074,10,5,-0.693418160342573,0.269722614086998,161,761,0,0,2,2,1
266,2.06386981955944,1,-0.833,5,10,0.145653631591191,0.323095218708636,548,1223,64,0,5,4,1
267,0.533118440298364,0,0.118,2,10,-0.329000445513004,0.330175743984357,245,387,37,0,5,NA,1
268,1.33435112237684,0,-0.193,2,2,-3.16586128980562,-4.053605134829,92,401,0,0,2,1,0
269,0.291404409834412,0,-0.351,3,10,-0.112338033301605,0.613776218157622,169,363,22,0,2,2,1
270,0.572587468368137,1,0.956,10,3,0.752930543309838,0.188246607668673,308,570,31,0,NA,3,1
271,0.896488488187737,0,-1.392,3,6,NA,0.255604884649166,232,1037,59,0,3,3,2
272,-0.607383385632059,0,1.041,12,2,0.8274180261857,0.0951219688570745,234,370,0,1,5,2,1
273,1.54708083329211,0,-0.122,1,10,-0.184766303262813,0.113040758405111,294,1156,39,0,6,3,1
274,-1.20311488408926,0,-1.09,12,6,-0.113106639144878,0.223917663866117,182,667,17,0,4,2,1
275,0.817285686415032,0,1.309,2,1,0.82626342319948,0.115795187652046,158,439,0,0,2,2,1
276,-0.962243996508079,0,-0.809,10,8,0.512787769742806,0.162513305035793,93,98,0,0,3,2,1
277,0.816943771609867,0,-0.364,1,10,-0.845867130962033,0.250019856485299,292,6152,42,0,3,2,1
278,1.56544518776226,1,-0.086,2,3,0.965911420571204,0.112555061788343,366,819,47,0,4,3,1
281,0.310297670351358,0,-1.179,8,2,0.635878176940267,0.106068860604126,120,679,23,0,2,1,1
283,1.07970995447289,1,-0.787,4,10,0.154100643735402,0.39213685959008,232,306,38,0,4,0,2
284,1.2756678981657,0,-0.276,4,10,0.235556454875738,0.39175029164843,281,466,34,0,6,3,1
286,-0.928860631554012,0,1.168,4,6,-0.649562595353811,0.340486733403025,NA,468,41,0,2,2,1
287,-0.453066430093741,0,-0.38,9,8,0.509461422648074,0.164906768948042,98,103,0,0,2,2,2
288,-1.33955776322339,0,1.698,11,5,0.293669303782929,0.495689900494973,123,959,28,0,4,1,1
289,-1.27553118852476,0,0.107,12,4,1.00289861361446,0.227576454108687,123,961,41,0,4,2,1
291,-0.327540360901266,0,1.651,5,7,0.02388682093645,0.291361420511235,207,690,42,1,4,3,1
292,-0.192820243648383,0,-0.48,4,2,0.965544343676691,0.157885612586811,119,711,0,0,3,1,1
293,0.265857012680317,0,-1.022,2,8,-0.503412594479384,0.239661670172964,NA,775,62,1,3,3,1
295,0.486413594993791,0,0.016,7,3,-3.1657682751878,-4.05361531468041,235,709,70,1,1,3,2
296,1.61911524299073,1,1.57,3,4,1.14753113683147,0.191106202630122,253,1411,0,0,3,2,1
298,0.379383407560745,0,0.689,6,1,0.771423640685976,0.122029509283885,205,352,0,0,3,1,1
299,-0.287240132419506,0,0.11,1,2,-0.519709618846473,0.21929890284538,125,948,0,0,4,1,2
300,-0.0916082087816248,0,-0.101,9,6,0.787846581988406,0.0999085925567627,121,227,0,0,3,2,1
301,0.934654785146196,1,1.227,9,5,0.26980060152933,0.281684700075138,238,801,0,0,4,3,1
302,-0.568189659377656,0,-0.623,12,8,-0.458175084578833,0.241993163391939,307,635,71,0,4,2,1
303,-0.862576414916575,0,-0.176,11,2,-3.16586443440351,-4.05353132096328,88,373,0,0,2,1,1
306,-1.0824296274102,0,-1.386,10,3,-0.246384596045949,0.174908587849881,136,826,0,0,4,1,1
307,-0.357574160212619,0,0.031,5,5,0.973773136826638,0.26548992644471,166,656,40,0,3,2,1
308,-0.194711512871846,0,-0.902,4,4,NA,0.129283030368429,177,647,33,0,4,1,2
309,-0.806762172870522,0,-0.881,7,2,0.147956061396041,0.10784877474527,197,441,0,0,2,1,1
310,0.618034297361493,0,-0.039,9,4,-0.509720991981902,0.0365998748343272,7,6784,0,0,3,2,1
311,-0.345836216261409,0,-1.294,9,10,0.29523015767135,0.0823100351587754,327,467,0,0,6,4,1
312,1.01168709439113,0,0.382,4,7,0.811409982364003,0.280690174399104,196,695,52,0,4,2,1
314,-1.13216117896688,0,-1.12,10,7,-0.627076590768587,0.400625150958796,149,730,43,0,3,NA,2
315,-0.63664721673194,1,-0.848,7,1,-3.16581946461956,-4.05353571996563,131,563,0,1,3,1,4
316,0.872379792288557,0,-0.178,9,9,0.212206195614067,0.422621340449497,281,667,62,0,3,2,1
317,0.626598981770796,0,-0.515,1,9,-0.0976689430846361,0.239535306660096,237,724,36,0,3,2,1
318,-1.44614341367343,0,-0.864,11,4,-0.759477706411065,0.176973891268916,170,999,0,0,5,2,0
321,3.18646331062009,1,2.642,4,1,0.565617754809827,0.121327760047191,384,695,0,0,4,NA,1
322,-0.717407701282558,0,NA,10,7,0.325268082087344,0.415071526337504,164,473,41,0,2,2,1
323,1.72050923395869,1,1.549,1,3,0.748082133235514,0.189182573672881,265,555,0,0,2,3,1
324,1.08496926916399,1,2.412,2,4,1.10728599153055,0.24824143281527,170,3330,0,0,2,2,1
325,0.606772629108183,1,-1.183,10,6,-3.16579684439165,-4.05339366573269,254,1522,0,0,3,2,1
326,-0.229224746143107,1,-1.324,5,6,-0.436905679857453,0.142677287650067,244,938,0,0,2,2,1
327,1.4113087375889,0,0.235,1,3,0.780427452431351,0.182238291539492,215,590,0,0,4,2,1
329,1.06416781678233,1,0.383,1,6,-0.677767941253952,0.150033681734656,255,1382,0,0,5,3,1
331,-0.00634090482104216,0,0.9,2,6,-0.684928421200917,0.29357961035901,176,682,42,1,3,2,1
332,0.370948027748525,0,-1.232,4,10,0.782784078259421,0.10404445370087,147,152,0,0,3,2,2
333,0.760513133693631,0,0.046,3,10,-0.616053988270554,0.398421079637718,299,527,59,NA,4,2,1
334,-1.2856308465376,0,-0.314,9,5,-0.649801077394826,0.338322500981634,143,461,48,0,5,1,1
336,-1.67081590587545,0,-0.129,11,2,-0.0537253449877606,0.210426128398681,134,552,0,0,2,1,0
337,1.06982122977967,0,1.181,4,5,0.936579649784064,0.112053720188117,227,943,20,0,3,3,1
339,0.143968175664002,0,1.224,9,8,1.18094871602027,0.231509148466625,228,1134,65,0,3,2,1
340,3.31434169976996,1,1.326,1,7,0.12397285766034,0.234104899175143,388,1381,76,0,3,4,1
341,-0.345938878186178,0,-0.506,2,8,-1.01539301511296,0.2104028147325,175,476,39,0,4,2,2
342,0.384776618190637,0,-0.064,10,6,1.20873949617222,0.392085121768123,326,8023,72,0,3,3,1
344,-0.252860500483728,0,0.342,11,3,0.794589793974585,0.11454063985847,182,370,0,0,3,2,1
345,0.876520830726685,0,0.027,5,7,0.261676866750923,0.31633047194063,224,1835,57,0,5,2,0
346,1.39376676789048,1,-0.788,1,10,0.603806040842579,0.107579469711288,139,144,0,1,3,2,1
347,0.322822397844599,1,1.434,5,2,-0.791702263425391,-0.00123667738820743,189,1230,0,0,2,1,1
348,-0.0978985207643324,0,0.096,9,6,1.1099201310144,0.226715052458156,207,1488,0,0,4,3,1
349,-0.919958468812701,0,0.088,6,6,-0.89644529010862,0.123554568225239,239,687,53,0,3,2,1
350,-0.870618058920678,0,0.013,10,7,-0.419951784438576,0.245747420989206,229,686,38,0,3,2,1
351,2.97769765723302,1,0.991,6,7,0.103160747919646,0.232539578635023,368,1220,0,0,3,4,1
352,-0.219146428434475,0,0.074,5,7,0.771019681308359,0.0903102273660958,121,192,26,0,4,2,2
355,0.411111934258705,0,-0.736,1,8,-0.798736153302693,0.274219660396862,256,967,61,0,5,2,0
357,-1.06488635028401,0,-0.856,4,3,-3.16570185701325,-4.05348298778274,285,952,0,1,4,2,1
358,0.575414132051366,1,-0.14,10,6,0.660676927448359,0.247918428436611,329,NA,49,1,4,3,0
359,0.537871797951061,1,-0.814,9,7,-1.28853539206441,0.353731401472324,225,23051,67,0,4,2,1
